,Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,Datum_1_Interview,Datum_2_Interview,Datum_3_Interview,Datum_4_Interview,V1,V01,V2,V3,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V10,V11,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V13,V14,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,V19_2_Interview,V19_3_Interview,V19_4_Interview,V20_2_Interview,V20_3_Interview,V20_4_Interview,V21_2_Interview,V21_3_Interview,V21_4_Interview,Miss_row_%,Days_Between_2_and_1_Interview,Days_Between_3_and_2_Interview,Days_Between_4_and_3_Interview
1607,MH1__354__4,MH1__354,2018-04-04 00:00:00,2018-05-01 00:00:00,2018-06-04 00:00:00,2018-07-03 00:00:00,Netflix,368.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0,9.0,9.0,8.0,1.0,4.0,10.0,9.0,8.0,8,9.0,6.0,8.0,8.0,7.0,5.0,8.0,8.0,6.0,9.0,3.0,8.0,10,10.0,10.0,9.0,8.0,1.818181818181813,27.0,34.0,29.0
1608,CH1__355__4,CH1__355,2018-04-04 00:00:00,2018-05-05 00:00:00,2018-06-07 00:00:00,2018-07-07 00:00:00,Threema,533.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,7.0,7.0,5.0,1.0,2.0,6.0,9.0,8.0,8,10.0,5.0,9.0,9.0,8.0,6.0,9.0,2.0,10.0,9.0,9.0,10.0,10,10.0,10.0,10.0,8.0,1.818181818181813,31.0,33.0,30.0
1609,KH1__356__4,KH1__356,2018-04-04 00:00:00,2018-05-03 00:00:00,2018-06-06 00:00:00,2018-07-02 00:00:00,Netflix,368.0,2.0,2.0,2.0,3.0,2.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,3.0,8.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,10,9.0,5.0,7.0,10.0,1.818181818181813,29.0,34.0,26.0
1610,UH1__357__4,UH1__357,2018-04-06 00:00:00,2018-05-04 00:00:00,2018-06-04 00:00:00,2018-07-04 00:00:00,DB Navigator,126.0,1.0,1.0,5.0,4.0,6.0,4.0,7.0,5.0,8.0,4.0,3.0,3.0,7.0,8.0,5.0,7,8.0,8.0,2.0,7.0,5.0,2.0,1.0,5.0,7.0,10.0,1.0,5.0,4,5.0,8.0,8.0,8.0,5.454545454545453,28.0,31.0,30.0
1612,CM_1__359__4,CM_1__359,2018-04-03 00:00:00,2018-05-05 00:00:00,2018-06-06 00:00:00,2018-07-07 00:00:00,Sparkasse,495.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,9.0,6.0,10.0,1.0,1.0,8.0,8.0,8.0,8,10.0,8.0,5.0,5.0,4.0,4.0,6.0,2.0,8.0,10.0,10.0,10.0,8,10.0,9.0,8.0,10.0,5.454545454545453,32.0,32.0,31.0
1613,CM_2__360__4,CM_2__360,2018-04-05 00:00:00,2018-05-06 00:00:00,2018-06-06 00:00:00,2018-07-08 00:00:00,Firefox,187.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,10.0,10.0,10.0,1.0,10.0,9.0,8.0,10,10.0,10.0,8.0,3.0,3.0,10.0,8.0,5.0,8.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,31.0,31.0,32.0
1615,CM_4__362__4,CM_4__362,2018-04-08 00:00:00,2018-05-08 00:00:00,2018-06-09 00:00:00,2018-07-09 00:00:00,Whatsapp,598.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,8.0,1.0,1.0,9.0,10.0,9.0,10,10.0,3.0,10.0,10.0,10.0,1.0,8.0,9.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,30.0,32.0,30.0
1616,CM_5__363__4,CM_5__363,2018-04-09 00:00:00,2018-05-08 00:00:00,2018-06-08 00:00:00,2018-07-06 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,7.0,7.0,1.0,5.0,7.0,8.0,7.0,7,10.0,7.0,10.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,7.0,10.0,10,10.0,10.0,8.0,8.0,3.6363636363636402,29.0,31.0,28.0
1618,HL_2__365__4,HL_2__365,2018-03-20 00:00:00,2018-04-21 00:00:00,2018-06-02 00:00:00,2018-07-06 00:00:00,Aldi,23.0,1.0,1.0,3.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,8.0,6.0,8.0,8.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,10,10.0,7.0,7.0,7.0,5.454545454545453,32.0,42.0,34.0
1619,HL_3__366__4,HL_3__366,2018-03-20 00:00:00,2018-04-21 00:00:00,2018-06-02 00:00:00,2018-07-06 00:00:00,Facebook,170.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,7.0,6.0,6,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7,7.0,6.0,6.0,6.0,5.454545454545453,32.0,42.0,34.0
1620,HL_4__367__4,HL_4__367,2018-03-21 00:00:00,2018-04-22 00:00:00,2018-06-04 00:00:00,2018-07-06 00:00:00,DB Navigator,126.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,5.0,4.0,4.0,5,10.0,10.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,10.0,10,10.0,5.0,5.0,5.0,5.454545454545453,32.0,43.0,32.0
1621,HL_5__368__4,HL_5__368,2018-03-21 00:00:00,2018-04-22 00:00:00,2018-06-04 00:00:00,2018-07-06 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,5.0,1.0,1.0,5.0,7.0,5.0,6,10.0,3.0,8.0,8.0,8.0,3.0,4.0,4.0,5.0,5.0,6.0,10.0,10,10.0,1.0,1.0,3.0,3.6363636363636402,32.0,43.0,32.0
1622,PM13__369__4,PM13__369,2018-03-21 00:00:00,2018-04-19 00:00:00,2018-05-16 00:00:00,2018-06-30 00:00:00,Instagram,272.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,8.0,10.0,10.0,1.0,1.0,8.0,8.0,9.0,10,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0,8.0,10.0,10.0,10.0,10,10.0,9.0,10.0,10.0,3.6363636363636402,29.0,27.0,45.0
1623,SF2601__370__4,SF2601__370,2018-03-29 00:00:00,2018-04-28 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,8.0,6.0,1.0,8.0,5.0,4.0,8.0,8,10.0,8.0,10.0,10.0,10.0,7.0,8.0,7.0,9.0,9.0,8.0,9.0,10,10.0,8.0,9.0,8.0,1.818181818181813,30.0,29.0,34.0
1624,AM0601__371__4,AM0601__371,2018-03-29 00:00:00,2018-04-28 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,8.0,10.0,1.0,1.0,5.0,4.0,7.0,8,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,7.0,9.0,10.0,10,8.0,10.0,10.0,10.0,1.818181818181813,30.0,29.0,34.0
1625,KL0602__372__4,KL0602__372,2018-03-28 00:00:00,2018-04-30 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Spotify,505.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,9.0,10.0,8.0,10.0,1.0,9.0,9.0,9.0,10,10.0,10.0,9.0,10.0,10.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10,10.0,9.0,10.0,7.0,1.818181818181813,33.0,27.0,34.0
1626,JB0708__373__4,JB0708__373,2018-04-04 00:00:00,2018-05-04 00:00:00,2018-06-02 00:00:00,2018-07-04 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,10.0,10,10.0,9.0,10.0,10.0,10.0,8.0,9.0,8.0,8.0,10.0,9.0,10.0,10,10.0,10.0,10.0,7.0,1.818181818181813,30.0,29.0,32.0
1627,T1__374__4,T1__374,2018-04-08 00:00:00,2018-05-05 00:00:00,2018-06-12 00:00:00,2018-07-13 00:00:00,Candy Crush,93.0,1.0,1.0,3.0,1.0,2.0,5.0,8.0,8.0,10.0,10.0,1.0,1.0,8.0,10.0,9.0,9,8.0,8.0,10.0,8.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,27.0,38.0,31.0
1628,T2__375__4,T2__375,2018-04-08 00:00:00,2018-05-05 00:00:00,2018-06-12 00:00:00,2018-07-13 00:00:00,Aldi Talk,24.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,9.0,10,10.0,10.0,10.0,10.0,10.0,5.0,1.0,2.0,10.0,8.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,27.0,38.0,31.0
1629,T3__376__4,T3__376,2018-04-08 00:00:00,2018-05-05 00:00:00,2018-06-12 00:00:00,2018-07-13 00:00:00,Insta Size,821.0,2.0,1.0,6.0,3.0,4.0,4.0,4.0,5.0,5.0,10.0,1.0,1.0,3.0,8.0,5.0,5,8.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,8.0,6.0,6.0,10.0,5,10.0,5.0,3.0,5.0,5.454545454545453,27.0,38.0,31.0
1630,T4__377__4,T4__377,2018-04-09 00:00:00,2018-05-10 00:00:00,2018-06-14 00:00:00,2018-07-15 00:00:00,Facebook,170.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,5.0,10.0,1.0,1.0,5.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,10.0,5.0,8.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,31.0,35.0,31.0
1631,T5__378__4,T5__378,2018-04-10 00:00:00,2018-05-09 00:00:00,2018-06-13 00:00:00,2018-07-16 00:00:00,TV Spielfilm,552.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,10.0,2.0,10.0,1.0,1.0,6.0,10.0,10.0,7,7.0,2.0,10.0,10.0,9.0,5.0,5.0,2.0,10.0,10.0,9.0,10.0,10,10.0,10.0,6.0,10.0,5.454545454545453,29.0,35.0,33.0
1637,LS_1__384__4,LS_1__384,2018-04-09 00:00:00,2018-05-08 00:00:00,2018-06-06 00:00:00,2018-07-06 00:00:00,Hue,645.0,1.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,8.0,6.0,7.0,6.0,6,10.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8,8.0,9.0,10.0,8.0,3.6363636363636402,29.0,29.0,30.0
1638,LS_2__385__4,LS_2__385,2018-04-11 00:00:00,2018-05-04 00:00:00,2018-06-12 00:00:00,2018-07-08 00:00:00,LinkedIn,316.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,7.0,6.0,5.0,5,10.0,2.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,3.0,7.0,7,7.0,7.0,5.0,3.0,5.454545454545453,23.0,39.0,26.0
1641,LS_5__388__4,LS_5__388,2018-04-11 00:00:00,2018-05-08 00:00:00,2018-06-06 00:00:00,2018-07-08 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,7.0,7.0,1.0,1.0,8.0,8.0,9.0,10,9.0,8.0,9.0,10.0,10.0,3.0,3.0,2.0,8.0,10.0,10.0,8.0,10,10.0,8.0,7.0,7.0,3.6363636363636402,27.0,29.0,32.0
1642,T_1__389__4,T_1__389,2018-04-07 00:00:00,2018-05-10 00:00:00,2018-06-11 00:00:00,2018-07-13 00:00:00,Autoscout,49.0,1.0,1.0,7.0,6.0,6.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,7.0,8.0,8.0,5,4.0,4.0,3.0,2.0,4.0,7.0,1.0,3.0,8.0,7.0,8.0,9.0,4,8.0,7.0,5.0,6.0,5.454545454545453,33.0,32.0,32.0
1644,K_5__391__4,K_5__391,2018-04-09 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,2018-07-11 00:00:00,Youtube,613.0,2.0,1.0,4.0,1.0,6.0,4.0,4.0,4.0,7.0,5.0,1.0,1.0,10.0,10.0,3.0,5,10.0,10.0,5.0,9.0,8.0,3.0,5.0,6.0,8.0,7.0,6.0,9.0,6,8.0,9.0,6.0,4.0,5.454545454545453,33.0,32.0,28.0
1645,P_3__392__4,P_3__392,2018-04-10 00:00:00,2018-05-11 00:00:00,2018-06-10 00:00:00,2018-07-11 00:00:00,Instagram,272.0,2.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,7.0,6.0,1.0,1.0,8.0,9.0,7.0,8,10.0,5.0,7.0,8.0,5.0,4.0,6.0,4.0,7.0,6.0,5.0,9.0,7,6.0,8.0,7.0,7.0,5.454545454545453,31.0,30.0,31.0
1646,T_4__393__4,T_4__393,2018-04-10 00:00:00,2018-05-09 00:00:00,2018-06-09 00:00:00,2018-07-09 00:00:00,Kicktipp,294.0,2.0,1.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,7.0,8.0,3.0,6,10.0,7.0,4.0,7.0,7.0,2.0,8.0,3.0,7.0,4.0,5.0,7.0,6,5.0,7.0,5.0,6.0,5.454545454545453,29.0,31.0,30.0
1652,110__399__4,110__399,2018-04-05 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Yazio,609.0,1.0,1.0,1.0,7.0,6.0,4.0,10.0,5.0,8.0,8.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,1.0,4.0,6.0,5.0,1.0,6.0,10.0,10.0,10.0,10.0,10,10.0,8.0,10.0,8.0,3.6363636363636402,39.0,45.0,20.0
1653,111__400__4,111__400,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,McDonalds,330.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,5.0,10.0,8.0,1.0,1.0,10.0,10.0,10.0,10,10.0,8.0,4.0,5.0,5.0,1.0,1.0,4.0,10.0,9.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,34.0,45.0,20.0
1654,112__401__4,112__401,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Linguee,315.0,1.0,1.0,4.0,6.0,6.0,7.0,10.0,8.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,1,10.0,10.0,10.0,10.0,5.454545454545453,34.0,45.0,20.0
1655,113__402__4,113__402,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Google Übersetzer,235.0,1.0,1.0,4.0,5.0,5.0,5.0,10.0,6.0,10.0,10.0,1.0,1.0,7.0,8.0,10.0,10,10.0,8.0,8.0,2.0,8.0,5.0,1.0,2.0,8.0,10.0,10.0,10.0,10,10.0,9.0,8.0,10.0,5.454545454545453,34.0,45.0,20.0
1656,114__403__4,114__403,2018-04-10 00:00:00,2018-05-15 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,DBK Leistungs,756.0,1.0,1.0,7.0,7.0,7.0,3.0,10.0,10.0,10.0,9.0,1.0,1.0,9.0,10.0,10.0,8,9.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,10.0,10.0,3.0,1,10.0,10.0,10.0,10.0,5.454545454545453,35.0,44.0,20.0
1657,DB_1__404__4,DB_1__404,2018-04-03 00:00:00,2018-05-05 00:00:00,2018-06-07 00:00:00,2018-07-13 00:00:00,Tinder,536.0,2.0,1.0,4.0,3.0,3.0,3.0,9.0,7.0,8.0,8.0,1.0,1.0,8.0,5.0,7.0,7,10.0,8.0,5.0,10.0,10.0,8.0,10.0,10.0,4.0,6.0,6.0,7.0,8,8.0,5.0,7.0,7.0,5.454545454545453,32.0,33.0,36.0
1658,DB_2__405__4,DB_2__405,2018-04-07 00:00:00,2018-05-07 00:00:00,2018-06-07 00:00:00,2018-07-13 00:00:00,Kochbuch,834.0,1.0,1.0,6.0,4.0,3.0,3.0,8.0,10.0,8.0,8.0,1.0,1.0,10.0,9.0,8.0,8,10.0,10.0,2.0,1.0,1.0,7.0,6.0,6.0,10.0,7.0,7.0,10.0,8,8.0,10.0,10.0,10.0,5.454545454545453,30.0,31.0,36.0
1659,DB_3__406__4,DB_3__406,2018-04-07 00:00:00,2018-05-08 00:00:00,2018-06-10 00:00:00,2018-07-14 00:00:00,Shazam,463.0,2.0,1.0,7.0,5.0,4.0,4.0,5.0,7.0,6.0,6.0,1.0,1.0,5.0,7.0,7.0,7,5.0,5.0,7.0,8.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,9.0,8,8.0,7.0,7.0,7.0,5.454545454545453,31.0,33.0,34.0
1660,DB_4__407__4,DB_4__407,2018-04-08 00:00:00,2018-05-08 00:00:00,2018-06-10 00:00:00,2018-07-14 00:00:00,Burger King,89.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,8.0,8.0,8.0,1.0,1.0,9.0,6.0,10.0,10,10.0,3.0,4.0,6.0,6.0,5.0,7.0,7.0,7.0,10.0,10.0,8.0,8,8.0,7.0,8.0,8.0,5.454545454545453,30.0,33.0,34.0
1661,DB_5__408__4,DB_5__408,2018-04-10 00:00:00,2018-05-10 00:00:00,2018-06-10 00:00:00,2018-07-15 00:00:00,Messenger,172.0,1.0,1.0,1.0,3.0,4.0,4.0,8.0,8.0,4.0,4.0,1.0,1.0,7.0,8.0,8.0,8,10.0,7.0,9.0,9.0,9.0,8.0,7.0,7.0,7.0,5.0,5.0,9.0,9,9.0,10.0,8.0,8.0,5.454545454545453,30.0,31.0,35.0
1663,US_1__410__4,US_1__410,2018-03-20 00:00:00,2018-04-20 00:00:00,2018-06-23 00:00:00,2018-07-19 00:00:00,Hayday,637.0,2.0,1.0,1.0,5.0,3.0,2.0,10.0,4.0,5.0,7.0,7.0,1.0,10.0,2.0,4.0,5,10.0,10.0,1.0,1.0,1.0,8.0,9.0,10.0,3.0,5.0,6.0,9.0,8,9.0,1.0,2.0,4.0,1.818181818181813,31.0,64.0,26.0
1664,TU_1__411__4,TU_1__411,2018-04-02 00:00:00,2018-05-10 00:00:00,2018-06-12 00:00:00,2018-07-16 00:00:00,Maps,326.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,9.0,7.0,5.0,1.0,1.0,7.0,8.0,6.0,7,10.0,7.0,2.0,3.0,4.0,1.0,2.0,2.0,7.0,7.0,8.0,10.0,10,10.0,10.0,9.0,9.0,1.818181818181813,38.0,33.0,34.0
1665,CC_1__412__4,CC_1__412,2018-04-10 00:00:00,2018-05-20 00:00:00,2018-06-23 00:00:00,2018-07-29 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,10.0,10.0,10.0,1.0,1.0,7.0,9.0,8.0,8,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,10.0,10,10.0,10.0,10.0,10.0,1.818181818181813,40.0,34.0,36.0
1666,IE_1__413__4,IE_1__413,2018-04-11 00:00:00,2018-05-20 00:00:00,2018-06-27 00:00:00,2018-07-19 00:00:00,GoogleMaps,234.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,6.0,7.0,7.0,5.0,1.0,6.0,5.0,6.0,6,7.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,8,7.0,10.0,10.0,10.0,1.818181818181813,39.0,38.0,22.0
1667,JZ_1__414__4,JZ_1__414,2018-04-12 00:00:00,2018-05-28 00:00:00,2018-06-28 00:00:00,2018-07-15 00:00:00,iScanner,273.0,1.0,2.0,3.0,4.0,4.0,4.0,8.0,6.0,5.0,6.0,1.0,1.0,8.0,6.0,6.0,6,10.0,5.0,1.0,10.0,10.0,3.0,1.0,1.0,5.0,5.0,5.0,9.0,8,9.0,9.0,8.0,7.0,5.454545454545453,46.0,31.0,17.0
1670,JZ_4__417__4,JZ_4__417,2018-04-13 00:00:00,2018-05-28 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Pinterest,402.0,2.0,1.0,3.0,3.0,3.0,4.0,8.0,8.0,5.0,5.0,1.0,5.0,6.0,8.0,8.0,8,10.0,9.0,4.0,3.0,3.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,10,10.0,7.0,9.0,9.0,3.6363636363636402,45.0,31.0,20.0
1671,JZ_5__418__4,JZ_5__418,2018-04-16 00:00:00,2018-05-28 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Booking,74.0,1.0,1.0,5.0,5.0,5.0,4.0,10.0,9.0,10.0,10.0,3.0,3.0,9.0,7.0,10.0,10,6.0,4.0,8.0,10.0,10.0,1.0,7.0,8.0,9.0,10.0,10.0,7.0,10,10.0,10.0,7.0,8.0,5.454545454545453,42.0,31.0,20.0
1672,SS_01__1__5,SS_01__1,2018-01-03 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-28 00:00:00,Kleiderkreisel,298.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7.2727272727272805,28.0,28.0,28.0
1673,JH_02__2__5,JH_02__2,2018-01-04 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-03-29 00:00:00,Appstore,41.0,1.0,1.0,5.0,5.0,5.0,5.0,10.0,9.0,6.0,4.0,1.0,1.0,7.0,8.0,6.0,7,10.0,10.0,9.0,6.0,6.0,5.0,5.0,3.0,8.0,6.0,6.0,9.0,7,6.0,5.0,5.0,4.0,5.454545454545453,28.0,28.0,28.0
1674,CH_03__3__5,CH_03__3,2018-01-05 00:00:00,2018-02-02 00:00:00,2018-03-02 00:00:00,2018-03-30 00:00:00,Xing,606.0,1.0,1.0,4.0,7.0,4.0,4.0,10.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,5,10.0,4.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,10.0,10,5.0,1.0,2.0,7.0,3.6363636363636402,28.0,28.0,28.0
1675,NR_04__4__5,NR_04__4,2018-01-05 00:00:00,2018-02-02 00:00:00,2018-03-02 00:00:00,2018-03-30 00:00:00,Pinterest,402.0,2.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,8.0,10.0,7.0,9,10.0,8.0,7.0,4.0,10.0,5.0,5.0,5.0,10.0,9.0,8.0,10.0,10,10.0,9.0,7.0,3.0,5.454545454545453,28.0,28.0,28.0
1676,MD_05__5__5,MD_05__5,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,Burger King,89.0,1.0,1.0,6.0,7.0,6.0,7.0,4.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,9.0,1,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3,10.0,1.0,10.0,1.0,5.454545454545453,29.0,28.0,27.0
1677,BO_06__6__5,BO_06__6,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,EHC App,157.0,2.0,1.0,2.0,4.0,2.0,2.0,9.0,7.0,9.0,8.0,1.0,4.0,7.0,6.0,8.0,8,10.0,10.0,5.0,5.0,4.0,5.0,8.0,10.0,5.0,9.0,8.0,8.0,10,10.0,5.0,5.0,5.0,1.818181818181813,29.0,28.0,27.0
1678,BK_07__7__5,BK_07__7,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,Spardabank,494.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,6.0,9.0,9.0,1.0,2.0,10.0,9.0,9.0,9,10.0,9.0,1.0,2.0,1.0,2.0,2.0,10.0,8.0,10.0,9.0,10.0,10,10.0,9.0,10.0,10.0,3.6363636363636402,29.0,28.0,27.0
1679,JL_08__8__5,JL_08__8,2018-01-06 00:00:00,2018-02-03 00:00:00,2018-03-03 00:00:00,2018-03-31 00:00:00,Groupon,238.0,1.0,1.0,5.0,5.0,7.0,7.0,10.0,9.0,1.0,1.0,1.0,1.0,10.0,8.0,1.0,1,10.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,10.0,6,8.0,9.0,1.0,1.0,5.454545454545453,28.0,28.0,28.0
1680,NS_09__9__5,NS_09__9,2018-01-11 00:00:00,2018-02-07 00:00:00,2018-03-08 00:00:00,2018-04-05 00:00:00,Shazam,463.0,1.0,1.0,5.0,4.0,3.0,7.0,3.0,10.0,5.0,1.0,1.0,1.0,7.0,10.0,10.0,1,10.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,5.0,10,10.0,10.0,10.0,1.0,5.454545454545453,27.0,29.0,28.0
1681,NH_10__10__5,NH_10__10,2018-01-13 00:00:00,2018-02-07 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Angry Birds,34.0,2.0,1.0,4.0,3.0,4.0,5.0,8.0,7.0,8.0,6.0,2.0,1.0,8.0,8.0,7.0,4,10.0,5.0,6.0,3.0,2.0,8.0,7.0,7.0,7.0,7.0,6.0,9.0,5,1.0,7.0,2.0,4.0,5.454545454545453,25.0,31.0,28.0
1682,KH_11__11__5,KH_11__11,2018-01-13 00:00:00,2018-02-10 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Pampers,390.0,1.0,1.0,4.0,4.0,4.0,4.0,10.0,7.0,8.0,8.0,1.0,9.0,9.0,10.0,9.0,8,6.0,10.0,7.0,7.0,7.0,2.0,1.0,1.0,9.0,9.0,8.0,10.0,7,8.0,9.0,10.0,9.0,3.6363636363636402,28.0,28.0,28.0
1683,SK_12__12__5,SK_12__12,2018-01-13 00:00:00,2018-02-10 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Radio.de,432.0,2.0,1.0,4.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8,5.0,1.0,1.0,1.0,5.454545454545453,28.0,28.0,28.0
1684,ML_13__13__5,ML_13__13,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,Web.de,588.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,10.0,9.0,8.0,1.0,5.0,9.0,8.0,9.0,10,10.0,10.0,10.0,10.0,10.0,6.0,3.0,7.0,8.0,10.0,8.0,10.0,10,10.0,9.0,10.0,9.0,3.6363636363636402,28.0,28.0,28.0
